id,timestep,consumption_eur,consumption_sib,price_eur,price_sib
28144,2009-11-16 16:00,98541.72656,26606.30078,827.68,470.84
28145,2009-11-16 17:00,100126.125,26440.69921,832.02,464.45
28146,2009-11-16 18:00,99592.69531,25688.02539,820.84,459.85
28147,2009-11-16 19:00,97857.86718,25001.07617,810.51,423.77
28148,2009-11-16 20:00,95512.46093,24391.7539,766.67,424.15
28149,2009-11-16 21:00,91936.63281,24154.76562,725.92,419.81
28150,2009-11-16 22:00,87245.55468,23936.92382,704.09,416.9
28151,2009-11-16 23:00,84010.72656,23851.68164,652.01,417.37
28152,2009-11-17 00:00,80864.94531,23462.47265,532.73,421.33
28153,2009-11-17 01:00,79359.10937,23826.22265,388.95,420.69
28154,2009-11-17 02:00,78631.26562,24076.2207,258.39,431.54
28155,2009-11-17 03:00,78689.55468,24936.01171,268.5,438.85
28156,2009-11-17 04:00,80228.22656,25866.11914,375.94,450.85
28157,2009-11-17 05:00,83023.5,25938.21679,677.43,465.43
28158,2009-11-17 06:00,86505.96093,25964.08203,698.82,466.08
28159,2009-11-17 07:00,90816.77343,25669.57226,737.37,465.57
28160,2009-11-17 08:00,94093.42968,25621.35937,783.45,462.93
28161,2009-11-17 09:00,95813.64062,25488.34375,786.81,461.73
28162,2009-11-17 10:00,96067.03906,25496.42187,796.01,461.93
28163,2009-11-17 11:00,95528.09375,25596.8457,814.57,463.25
28164,2009-11-17 12:00,94959.17187,26101.52539,808.12,467.76
28165,2009-11-17 13:00,95436.55468,26716.01171,793.28,468.71
28166,2009-11-17 14:00,95934.00781,26955.74804,794.3,478.39
28167,2009-11-17 15:00,97038.41406,26864.67187,802.68,474.01
28168,2009-11-17 16:00,98870.46093,26696.42382,823.92,468.97
28169,2009-11-17 17:00,100209.7344,26352.7871,828.7,462.16
28170,2009-11-17 18:00,99843.17187,25540.23437,823.47,460.48
28171,2009-11-17 19:00,98103.1875,24841.89257,804.28,443.51
28172,2009-11-17 20:00,95341.51562,24218.33007,759.22,438.81
28173,2009-11-17 21:00,91916.46875,23713.11328,737.28,430.75
28174,2009-11-17 22:00,87485.85156,23511.76367,666.01,428.34
28175,2009-11-17 23:00,83993.42187,23443.66601,659.65,428.52
28176,2009-11-18 00:00,80529.09375,23617.05078,513.55,411.34
28177,2009-11-18 01:00,79040.86718,23880.99609,251.5,405.24
28178,2009-11-18 02:00,78414.96875,24307.22656,249.1,410.46
28179,2009-11-18 03:00,78638.19531,25042.60156,255.74,420.57
28180,2009-11-18 04:00,80232.28906,25705.76953,268.55,427.4
28181,2009-11-18 05:00,83034.89062,26033.57617,639.87,460.1
28182,2009-11-18 06:00,86804.89843,26094.97851,694.62,464.09
28183,2009-11-18 07:00,91223.00781,25923.9082,728.43,463.97
28184,2009-11-18 08:00,94702.05468,25771.5996,772.41,464.79
28185,2009-11-18 09:00,96264.72656,25850.08007,799.86,459.82
28186,2009-11-18 10:00,96469.91406,25836.8164,787.38,464.45
28187,2009-11-18 11:00,96097.10156,25918.33593,788.55,465.59
28188,2009-11-18 12:00,95370.65625,26139.24218,798.29,467.02
28189,2009-11-18 13:00,95867.35937,26512.84375,804.5,474.28
28190,2009-11-18 14:00,96308.64843,26896.39453,784.97,462.14
28191,2009-11-18 15:00,97452.07031,26761.39257,793.42,454.71
28192,2009-11-18 16:00,99205.64062,26467.04492,830.72,450.89
28193,2009-11-18 17:00,100396.9922,26032.87109,890.28,450.45
28194,2009-11-18 18:00,100054.9531,25349.46875,830.9,456.83
28195,2009-11-18 19:00,98177.39062,24657.79296,798.27,430.88
28196,2009-11-18 20:00,95471.04687,24032.68945,760.51,422.39
28197,2009-11-18 21:00,91763.16406,23642.40234,720.38,420.02
28198,2009-11-18 22:00,87226.24218,23490.99804,674.75,411.58
28199,2009-11-18 23:00,83799.67187,23436.42382,636.41,411.26
28200,2009-11-19 00:00,80494.42187,23362.33789,512.04,382.53
28201,2009-11-19 01:00,79388.92968,23593.65429,243.41,373.47
28202,2009-11-19 02:00,78628.6875,24104.58789,241.09,380.52
28203,2009-11-19 03:00,78910.17968,24904.69531,258.15,393.11
28204,2009-11-19 04:00,80232.22656,25651.13671,276.7,429.69
28205,2009-11-19 05:00,83161.82031,26124.77539,661.59,452.74
28206,2009-11-19 06:00,86997.17187,26219.51171,689.85,454.03
28207,2009-11-19 07:00,91340.03125,25714.94921,734.99,462.62
28208,2009-11-19 08:00,94722.98437,25786.63476,770.64,457.05
28209,2009-11-19 09:00,96398.39843,25678.26171,782.7,454.52
28210,2009-11-19 10:00,96381.19531,25680.04296,787.07,453.12
28211,2009-11-19 11:00,95742.35937,25669.9414,763.74,461.54
28212,2009-11-19 12:00,94933.95312,26103.25585,757.85,447.69
28213,2009-11-19 13:00,95299.53906,26630.23437,759.67,446.73
28214,2009-11-19 14:00,95512.91406,26866.79296,758.68,460.33
28215,2009-11-19 15:00,97016.32812,26782.93164,764.83,457.87
28216,2009-11-19 16:00,98942.36718,26570.43164,775.68,449.03
28217,2009-11-19 17:00,100121.0156,26285.23242,789.09,444.22
28218,2009-11-19 18:00,100016.1016,25621.20117,804.17,442.07
28219,2009-11-19 19:00,98067.29687,24831.00585,789.71,411.28
28220,2009-11-19 20:00,95438.35156,24122.75976,749.03,384.67
28221,2009-11-19 21:00,91860.0625,23659.34765,710.13,384.0
28222,2009-11-19 22:00,87085.57812,23367.4121,664.78,382.15
28223,2009-11-19 23:00,83781.84375,23354.24609,635.93,378.17
28224,2009-11-20 00:00,80694.59375,23291.54687,541.26,338.99
28225,2009-11-20 01:00,79271.14843,23587.71484,255.88,338.21
28226,2009-11-20 02:00,78615.64062,24071.88476,255.61,339.22
28227,2009-11-20 03:00,78875.49218,24786.47656,265.0,345.91
28228,2009-11-20 04:00,80231.63281,25331.06835,286.62,464.22
28229,2009-11-20 05:00,83038.63281,25806.72656,643.42,467.96
28230,2009-11-20 06:00,86722.71093,25938.85937,692.05,469.32
28231,2009-11-20 07:00,91335.85937,25819.91015,725.64,458.16
28232,2009-11-20 08:00,94784.46875,25609.93945,770.15,461.81
28233,2009-11-20 09:00,96559.46875,25526.98632,781.92,454.97
28234,2009-11-20 10:00,96582.75781,25592.60937,762.64,464.87
28235,2009-11-20 11:00,95943.67187,25444.93945,761.12,468.09
28236,2009-11-20 12:00,95219.51562,25975.83984,750.42,461.33
28237,2009-11-20 13:00,95838.32812,26620.60937,763.77,447.85
28238,2009-11-20 14:00,96304.875,26759.39453,765.56,474.98
28239,2009-11-20 15:00,97413.125,26715.9707,772.03,461.78
28240,2009-11-20 16:00,99225.125,26382.25976,785.91,457.79
28241,2009-11-20 17:00,100369.0625,26129.91015,802.54,453.49
28242,2009-11-20 18:00,99969.36718,25513.10351,798.71,453.84
28243,2009-11-20 19:00,98086.57812,24773.1582,770.4,424.55
28244,2009-11-20 20:00,95510.6875,24141.92773,748.85,358.33
28245,2009-11-20 21:00,91954.125,23731.00585,718.67,339.69
28246,2009-11-20 22:00,87580.13281,23457.80078,740.09,336.96
28247,2009-11-20 23:00,84374.10937,23390.32226,690.35,336.78
28248,2009-11-21 00:00,80348.35937,23041.61132,613.2,325.71
28249,2009-11-21 01:00,78811.46875,23177.93359,466.16,323.16
28250,2009-11-21 02:00,77924.80468,23434.60742,432.75,324.52
28251,2009-11-21 03:00,77803.65625,23904.39843,326.25,325.62
28252,2009-11-21 04:00,78300.89062,24499.36328,362.19,330.8
28253,2009-11-21 05:00,79621.28125,24941.28515,366.53,448.75
28254,2009-11-21 06:00,81745.0,24862.33007,591.03,464.12
28255,2009-11-21 07:00,83083.42968,24896.01171,653.34,463.25
28256,2009-11-21 08:00,85629.28125,25127.95898,703.51,441.77
28257,2009-11-21 09:00,87631.64062,25046.90234,709.08,439.45
28258,2009-11-21 10:00,88521.44531,25063.26171,717.29,443.13
28259,2009-11-21 11:00,88733.35937,25090.76171,720.14,444.09
28260,2009-11-21 12:00,88561.05468,25354.30664,719.78,447.92
28261,2009-11-21 13:00,88627.82812,25898.75195,720.86,465.11
28262,2009-11-21 14:00,89519.75,25902.35742,724.98,499.76
28263,2009-11-21 15:00,91169.1875,25740.80468,751.45,502.39
28264,2009-11-21 16:00,93911.60156,25418.71289,772.06,486.83
28265,2009-11-21 17:00,95753.38281,25219.00976,782.6,457.7
28266,2009-11-21 18:00,95776.61718,25039.85156,781.66,452.36
28267,2009-11-21 19:00,94245.83593,24564.18554,766.79,411.83
28268,2009-11-21 20:00,92088.67187,23862.55078,754.58,398.66
28269,2009-11-21 21:00,89288.22656,23374.72656,734.11,330.0
28270,2009-11-21 22:00,85669.8125,23067.07226,742.4,328.78
28271,2009-11-21 23:00,81753.10937,22923.7832,627.65,326.51
28272,2009-11-22 00:00,79271.60156,22900.39453,534.53,327.97
28273,2009-11-22 01:00,77863.10156,23044.82617,454.22,324.12
28274,2009-11-22 02:00,77003.42187,23407.3496,310.73,325.41
28275,2009-11-22 03:00,76905.21875,23831.86914,299.71,326.69
28276,2009-11-22 04:00,77205.53125,24260.93554,303.46,328.54
28277,2009-11-22 05:00,78223.47656,24746.30664,315.46,420.79
28278,2009-11-22 06:00,79679.00781,24935.25781,529.14,435.2
28279,2009-11-22 07:00,80264.71093,24947.74414,551.21,434.97
28280,2009-11-22 08:00,82281.79687,24911.82226,618.66,434.11
28281,2009-11-22 09:00,84407.09375,24828.62695,692.43,396.86
28282,2009-11-22 10:00,85710.82812,24841.2207,709.21,408.62
28283,2009-11-22 11:00,86318.73437,24950.3164,723.04,412.8
28284,2009-11-22 12:00,86347.15625,25356.86132,725.2,431.98
28285,2009-11-22 13:00,86574.36718,25789.57812,732.75,457.84
28286,2009-11-22 14:00,87342.92968,25574.93554,746.41,479.97
28287,2009-11-22 15:00,89475.60937,25570.91015,733.7,479.03
28288,2009-11-22 16:00,92822.70312,25324.78515,778.32,477.25
28289,2009-11-22 17:00,95002.24218,25066.29492,809.06,467.07
28290,2009-11-22 18:00,95043.67968,24780.12109,810.04,460.35
28291,2009-11-22 19:00,93861.64062,24478.13085,785.08,400.8
28292,2009-11-22 20:00,91802.78125,23782.11523,758.24,398.77
28293,2009-11-22 21:00,88652.375,23311.81835,728.15,331.55
28294,2009-11-22 22:00,84847.01562,23075.23242,724.82,332.34
28295,2009-11-22 23:00,82199.57812,22958.55468,604.12,330.34
28296,2009-11-23 00:00,79445.15625,23066.14062,531.86,337.07
28297,2009-11-23 01:00,78281.125,23296.51171,468.5,330.87
28298,2009-11-23 02:00,77679.45312,23759.32617,440.69,331.51
28299,2009-11-23 03:00,77947.40625,24554.69726,304.83,349.24
28300,2009-11-23 04:00,79429.00781,24918.73828,334.15,449.85
28301,2009-11-23 05:00,82240.09375,24992.93359,615.53,474.2
28302,2009-11-23 06:00,86021.1875,25067.82226,661.25,482.62
28303,2009-11-23 07:00,90736.59375,25470.68164,740.0,465.51
28304,2009-11-23 08:00,94542.07812,25437.41601,780.77,463.59
28305,2009-11-23 09:00,96300.59375,25393.91796,785.72,462.07
28306,2009-11-23 10:00,96810.05468,25424.75976,793.84,464.47
28307,2009-11-23 11:00,96275.6875,25428.2871,802.49,468.23
28308,2009-11-23 12:00,95549.25781,26030.70312,794.65,468.54
28309,2009-11-23 13:00,96214.19531,26483.79687,803.51,453.0
28310,2009-11-23 14:00,96313.29687,26498.21679,803.1,484.58
28311,2009-11-23 15:00,97450.89062,26371.04687,778.04,483.62
28312,2009-11-23 16:00,99360.53125,26110.99804,798.22,470.98
28313,2009-11-23 17:00,100494.7109,25829.89843,802.92,458.73
28314,2009-11-23 18:00,99981.91406,25127.24804,799.38,459.86
28315,2009-11-23 19:00,98159.38281,24580.1875,780.0,424.67
28316,2009-11-23 20:00,95589.07031,23869.93945,752.34,339.08
28317,2009-11-23 21:00,91828.25781,23405.80273,698.24,333.32
28318,2009-11-23 22:00,87406.79687,23128.2832,678.09,331.56
28319,2009-11-23 23:00,83804.21093,23044.11718,610.62,330.89
28320,2009-11-24 00:00,80160.69531,23222.25195,494.61,324.77
28321,2009-11-24 01:00,78740.23437,23441.03515,239.9,318.01
28322,2009-11-24 02:00,78028.25,23909.7207,236.09,313.99
28323,2009-11-24 03:00,78234.84375,24766.20312,237.83,330.37
28324,2009-11-24 04:00,79732.26562,25078.0957,304.31,446.5
28325,2009-11-24 05:00,82912.04687,25187.01367,536.15,473.13
28326,2009-11-24 06:00,86189.45312,25270.80664,673.05,474.54
28327,2009-11-24 07:00,90922.45312,25652.92578,736.2,462.26
28328,2009-11-24 08:00,94512.4375,25635.79882,780.66,451.73
28329,2009-11-24 09:00,96009.46875,25547.27343,792.68,450.03
28330,2009-11-24 10:00,96059.8125,25591.65429,790.09,459.57
28331,2009-11-24 11:00,95411.42187,25498.01562,786.22,465.65
28332,2009-11-24 12:00,94912.35937,26133.11914,780.11,469.87
28333,2009-11-24 13:00,95484.875,26652.85742,790.14,450.5
28334,2009-11-24 14:00,95626.27343,26655.35546,768.12,483.94
28335,2009-11-24 15:00,96858.00781,26374.02539,780.17,483.17
28336,2009-11-24 16:00,98592.60937,26222.01562,790.09,465.67
28337,2009-11-24 17:00,99856.23437,26019.20312,912.72,462.63
28338,2009-11-24 18:00,99423.65625,25282.69726,914.51,460.36
28339,2009-11-24 19:00,97488.71093,24712.05664,785.96,430.51
28340,2009-11-24 20:00,94927.91406,24085.10546,744.54,356.11
28341,2009-11-24 21:00,91076.84375,23561.38671,692.8,324.95
28342,2009-11-24 22:00,86840.16406,23241.70507,661.37,323.23
28343,2009-11-24 23:00,83353.21875,23203.06835,625.46,323.18
28344,2009-11-25 00:00,79865.57031,23109.99609,485.47,403.76
28345,2009-11-25 01:00,78706.97656,23432.60351,253.77,338.41
28346,2009-11-25 02:00,78063.92187,23972.90625,250.24,337.54
28347,2009-11-25 03:00,78290.20312,24797.85546,248.44,350.88
28348,2009-11-25 04:00,79702.4375,25463.48632,269.3,438.03
28349,2009-11-25 05:00,82243.72656,25469.0039,566.34,473.59
28350,2009-11-25 06:00,86140.5,25591.13085,680.59,475.54
28351,2009-11-25 07:00,90868.69531,25482.86328,725.83,469.51
28352,2009-11-25 08:00,94285.11718,25471.8125,758.19,466.45
28353,2009-11-25 09:00,96137.69531,25349.82421,786.42,465.42
28354,2009-11-25 10:00,95933.33593,25737.74804,786.56,448.42
28355,2009-11-25 11:00,95408.78125,25691.3125,797.94,468.2
28356,2009-11-25 12:00,94713.52343,26054.83007,788.43,480.62
28357,2009-11-25 13:00,95466.0,26667.27929,798.21,493.08
28358,2009-11-25 14:00,95881.10937,26541.44921,782.75,485.86
28359,2009-11-25 15:00,97247.78125,26208.19921,799.13,487.52
28360,2009-11-25 16:00,98854.9375,25720.60546,832.06,478.46
28361,2009-11-25 17:00,99796.21875,25479.68945,927.8,469.62
28362,2009-11-25 18:00,99403.08593,25200.42968,917.72,461.68
28363,2009-11-25 19:00,97477.17187,24756.17968,787.95,355.82
28364,2009-11-25 20:00,94758.45312,24061.86328,753.43,349.65
28365,2009-11-25 21:00,91030.25781,23565.58203,710.13,337.55
28366,2009-11-25 22:00,86712.52343,23269.89648,697.47,404.11
28367,2009-11-25 23:00,82907.10156,23185.60742,601.13,403.61
28368,2009-11-26 00:00,79979.46093,23095.67578,485.4,418.31
28369,2009-11-26 01:00,78229.17968,23496.39843,470.14,416.73
28370,2009-11-26 02:00,77611.04687,24024.87304,429.23,417.92
28371,2009-11-26 03:00,77681.24218,24655.01562,419.14,428.17
28372,2009-11-26 04:00,79272.32812,25158.07031,467.31,453.38
28373,2009-11-26 05:00,82232.34375,25265.19531,586.66,471.5
28374,2009-11-26 06:00,85982.15625,25322.90429,671.33,470.59
28375,2009-11-26 07:00,90601.10156,25115.78906,725.67,472.5
28376,2009-11-26 08:00,93954.83593,25001.8789,762.03,470.03
28377,2009-11-26 09:00,95731.75781,24973.89453,772.79,466.07
28378,2009-11-26 10:00,95460.44531,25387.66601,774.67,463.73
28379,2009-11-26 11:00,95170.15625,25551.32617,782.41,467.72
28380,2009-11-26 12:00,94626.4375,25914.89648,790.83,480.8
28381,2009-11-26 13:00,95241.63281,26220.20117,781.08,494.63
28382,2009-11-26 14:00,95952.76562,26329.58593,789.38,494.2
28383,2009-11-26 15:00,97088.96093,26205.06445,794.06,494.8
28384,2009-11-26 16:00,98863.82812,25744.65429,844.62,487.36
28385,2009-11-26 17:00,99970.13281,25460.58593,952.8,480.9
28386,2009-11-26 18:00,99069.98437,25064.92773,831.72,464.99
28387,2009-11-26 19:00,97161.01562,24813.70117,788.15,435.91
28388,2009-11-26 20:00,94469.70312,23956.61523,755.91,427.56
28389,2009-11-26 21:00,90950.29687,23320.90039,717.0,427.89
28390,2009-11-26 22:00,86631.82812,22790.58789,697.95,427.09
28391,2009-11-26 23:00,83050.20312,22769.63085,589.75,424.66
28392,2009-11-27 00:00,79772.27343,23243.68554,427.67,336.97
28393,2009-11-27 01:00,78163.78125,23511.54492,386.21,337.46
28394,2009-11-27 02:00,77413.53906,24033.29492,378.25,339.92
28395,2009-11-27 03:00,77470.1875,24730.79492,293.82,418.92
28396,2009-11-27 04:00,79027.65625,24715.96289,492.13,464.29
28397,2009-11-27 05:00,81944.84375,25008.92578,644.89,467.77
28398,2009-11-27 06:00,85600.70312,25027.63281,681.38,480.17
28399,2009-11-27 07:00,89972.375,24810.97265,720.73,478.02
28400,2009-11-27 08:00,93062.53906,24681.46484,741.77,471.93
28401,2009-11-27 09:00,94572.25781,24817.14453,757.47,469.97
28402,2009-11-27 10:00,94737.42968,24789.80859,759.42,465.23
28403,2009-11-27 11:00,94371.29687,24958.64062,759.33,468.57
28404,2009-11-27 12:00,93760.30468,25131.77148,752.31,472.28
28405,2009-11-27 13:00,94244.03906,25796.97851,759.31,477.13
28406,2009-11-27 14:00,95098.09375,26249.83007,769.45,482.15
28407,2009-11-27 15:00,96405.51562,26184.33007,783.83,479.93
28408,2009-11-27 16:00,98128.4375,25849.50781,805.02,476.04
28409,2009-11-27 17:00,98991.76562,25718.79492,823.92,465.74
28410,2009-11-27 18:00,98237.30468,24906.0625,810.26,464.34
28411,2009-11-27 19:00,96467.42187,24407.57421,764.96,446.61
28412,2009-11-27 20:00,94026.69531,23906.4375,743.46,408.5
28413,2009-11-27 21:00,90447.23437,23496.98242,707.34,405.92
28414,2009-11-27 22:00,86198.09375,23241.68554,716.23,338.19
28415,2009-11-27 23:00,81830.42187,23135.61523,566.28,336.36
28416,2009-11-28 00:00,79694.10156,22835.1914,478.24,289.7
28417,2009-11-28 01:00,77942.25781,22982.66992,438.25,288.78
28418,2009-11-28 02:00,77058.67187,23271.28125,402.02,291.86
28419,2009-11-28 03:00,76550.27343,23655.8457,392.08,327.59
28420,2009-11-28 04:00,77297.54687,24218.3125,414.93,336.5
28421,2009-11-28 05:00,78828.4375,24653.79296,450.01,447.16
28422,2009-11-28 06:00,81039.45312,24717.5625,477.66,447.7
28423,2009-11-28 07:00,82349.97656,24596.67773,646.76,449.67
28424,2009-11-28 08:00,84646.39843,24397.72656,686.09,450.46
28425,2009-11-28 09:00,86432.33593,24375.4082,707.78,450.27
28426,2009-11-28 10:00,87348.25781,24351.65429,713.56,450.69
28427,2009-11-28 11:00,87757.26562,24503.9375,738.35,451.6
28428,2009-11-28 12:00,87545.17968,24748.60742,737.18,455.28
28429,2009-11-28 13:00,87901.71875,24991.14453,740.61,471.57
28430,2009-11-28 14:00,88763.97656,25112.78906,750.44,482.3
28431,2009-11-28 15:00,90563.5,25061.26367,794.41,481.27
28432,2009-11-28 16:00,93565.4375,24889.23242,769.24,482.07
28433,2009-11-28 17:00,95046.15625,24582.30859,786.56,471.24
28434,2009-11-28 18:00,94676.17968,24289.30078,780.98,462.42
28435,2009-11-28 19:00,93017.59375,24250.48242,763.25,411.89
28436,2009-11-28 20:00,90873.94531,23608.66015,747.43,331.33
28437,2009-11-28 21:00,88239.79687,23098.71289,720.64,329.68
28438,2009-11-28 22:00,84944.16406,22782.0039,704.51,324.26
28439,2009-11-28 23:00,81156.11718,22671.92578,547.56,325.83
28440,2009-11-29 00:00,77730.76562,22677.47851,406.88,331.96
28441,2009-11-29 01:00,76586.41406,22759.28125,407.55,329.88
28442,2009-11-29 02:00,76078.73437,22962.89062,401.49,332.26
28443,2009-11-29 03:00,75595.91406,23381.05859,395.31,334.98
28444,2009-11-29 04:00,76016.02343,23804.13281,392.82,337.89
28445,2009-11-29 05:00,77096.99218,24331.63281,390.73,395.78
28446,2009-11-29 06:00,79190.41406,24600.65429,410.33,401.46
28447,2009-11-29 07:00,80746.16406,24696.74804,598.39,409.26
28448,2009-11-29 08:00,81706.58593,24691.21875,605.46,424.25
28449,2009-11-29 09:00,83733.1875,24608.39648,647.42,424.56
28450,2009-11-29 10:00,85148.14062,24699.85546,682.35,434.74
28451,2009-11-29 11:00,85788.6875,24796.14257,688.79,431.41
28452,2009-11-29 12:00,85944.46093,25096.88476,693.55,452.79
28453,2009-11-29 13:00,86342.14843,25374.91406,697.46,464.08
28454,2009-11-29 14:00,87522.74218,25361.58984,712.33,475.92
28455,2009-11-29 15:00,89519.42968,25580.51367,725.24,471.28
28456,2009-11-29 16:00,92886.17968,25365.97851,784.41,466.97
28457,2009-11-29 17:00,94869.17187,25099.54882,796.55,463.51
28458,2009-11-29 18:00,94680.8125,25032.17968,795.35,445.01
28459,2009-11-29 19:00,93393.59375,24358.4707,772.79,333.48
28460,2009-11-29 20:00,91385.53125,23647.1289,742.33,335.02
28461,2009-11-29 21:00,88477.4375,23132.34179,740.16,333.05
28462,2009-11-29 22:00,84598.28125,22871.51367,689.21,331.84
28463,2009-11-29 23:00,81862.39062,22774.73437,649.75,331.71
28464,2009-11-30 00:00,78514.46875,22925.0625,448.64,380.57
28465,2009-11-30 01:00,76755.01562,23144.24414,405.01,379.06
28466,2009-11-30 02:00,76065.17968,23683.9746,392.88,387.15
28467,2009-11-30 03:00,76453.5,24600.66015,392.89,421.69
28468,2009-11-30 04:00,77991.57031,24961.72265,480.98,465.13
28469,2009-11-30 05:00,81074.03906,25124.78906,566.27,483.81
28470,2009-11-30 06:00,85320.13281,25345.8164,613.92,484.21
28471,2009-11-30 07:00,90085.84375,25412.91015,712.94,473.04
28472,2009-11-30 08:00,93340.50781,25128.92382,753.08,470.01
28473,2009-11-30 09:00,95031.47656,25072.20703,768.82,469.71
28474,2009-11-30 10:00,95232.71875,25036.79687,778.59,463.22
28475,2009-11-30 11:00,94814.42187,25699.44335,779.15,461.91
28476,2009-11-30 12:00,94360.3125,25953.23046,768.98,469.44
28477,2009-11-30 13:00,95175.04687,26194.80664,777.47,472.74
28478,2009-11-30 14:00,95738.51562,26234.39648,784.25,480.11
28479,2009-11-30 15:00,96982.25,26232.23632,808.44,477.77
28480,2009-11-30 16:00,98820.05468,25986.24218,813.39,466.17
28481,2009-11-30 17:00,99722.34375,25727.47851,845.86,462.47
28482,2009-11-30 18:00,98917.82031,25552.25,782.71,455.46
28483,2009-11-30 19:00,97159.14062,24827.90039,756.46,404.52
28484,2009-11-30 20:00,94708.28125,24044.96289,742.87,402.27
28485,2009-11-30 21:00,90844.67187,23505.89648,729.19,399.23
28486,2009-11-30 22:00,86448.85156,23224.05078,659.23,378.85
28487,2009-11-30 23:00,82887.40625,23118.52539,584.85,379.95
28488,2009-12-01 00:00,79523.08593,22849.66601,392.56,326.59
28489,2009-12-01 01:00,77497.41406,23080.95703,370.32,329.71
28490,2009-12-01 02:00,77005.96875,23635.79296,302.1,329.91
28491,2009-12-01 03:00,76956.52343,24477.43359,168.42,362.39
28492,2009-12-01 04:00,78642.88281,25173.38281,452.52,448.78
28493,2009-12-01 05:00,81550.89062,25336.22265,487.19,480.86
28494,2009-12-01 06:00,85544.64843,25471.03906,633.3,475.62
28495,2009-12-01 07:00,90083.9375,25307.92968,689.49,475.22
28496,2009-12-01 08:00,93351.58593,25031.75,714.41,460.23
28497,2009-12-01 09:00,95029.30468,25074.26171,732.04,457.71
28498,2009-12-01 10:00,95356.98437,25095.1289,739.4,457.29
28499,2009-12-01 11:00,94863.03906,25270.6289,740.48,460.38
28500,2009-12-01 12:00,94350.80468,25471.11718,730.84,465.21
28501,2009-12-01 13:00,94949.75,26154.77734,739.64,468.76
28502,2009-12-01 14:00,95588.74218,26216.35937,746.06,472.92
28503,2009-12-01 15:00,96975.64843,26252.73828,776.36,468.47
28504,2009-12-01 16:00,98566.53906,26088.48437,835.33,465.45
28505,2009-12-01 17:00,99236.625,25810.48046,845.16,462.09
28506,2009-12-01 18:00,98540.36718,25426.72265,847.15,457.1
28507,2009-12-01 19:00,96965.66406,24539.18945,835.27,338.83
28508,2009-12-01 20:00,94504.23437,23724.94531,756.67,336.37
28509,2009-12-01 21:00,90995.27343,23226.24609,708.45,334.39
28510,2009-12-01 22:00,86683.14062,22930.57421,642.65,330.04
28511,2009-12-01 23:00,83041.57812,22873.15234,562.09,328.31
28512,2009-12-02 00:00,79625.46093,22953.16015,391.35,270.85
28513,2009-12-02 01:00,77467.35937,23196.58789,374.03,272.34
28514,2009-12-02 02:00,76704.24218,23738.24609,250.17,274.3
28515,2009-12-02 03:00,76642.71875,24534.65429,167.77,299.32
28516,2009-12-02 04:00,78312.60937,25161.39843,417.04,436.69
28517,2009-12-02 05:00,81540.85156,25262.17187,471.31,465.16
28518,2009-12-02 06:00,85785.61718,25460.15234,633.37,462.44
28519,2009-12-02 07:00,90312.94531,25547.66796,686.36,459.64
28520,2009-12-02 08:00,93825.97656,25251.90429,726.62,459.03
28521,2009-12-02 09:00,95390.52343,25146.4746,759.86,460.61
28522,2009-12-02 10:00,95463.28125,25151.07031,764.39,463.16
28523,2009-12-02 11:00,95014.6875,25230.23046,763.27,469.94
28524,2009-12-02 12:00,94621.33593,25936.71289,760.14,467.33
28525,2009-12-02 13:00,95164.80468,26110.35156,764.96,479.7
28526,2009-12-02 14:00,95941.5625,26203.31445,771.59,484.83
28527,2009-12-02 15:00,97250.09375,26474.73046,776.53,472.43
28528,2009-12-02 16:00,98912.47656,26353.44726,787.3,466.99
28529,2009-12-02 17:00,99477.69531,26112.44531,852.09,461.63
28530,2009-12-02 18:00,98692.57031,25591.06835,821.36,442.63
28531,2009-12-02 19:00,96769.625,24897.08007,756.42,336.36
28532,2009-12-02 20:00,94427.20312,24184.62304,732.44,333.88
28533,2009-12-02 21:00,90972.35156,23682.65234,719.99,279.41
28534,2009-12-02 22:00,86435.16406,23402.27343,630.42,274.97
28535,2009-12-02 23:00,82893.66406,23305.86132,533.81,273.04
28536,2009-12-03 00:00,79507.47656,23051.6621,408.5,261.15
28537,2009-12-03 01:00,77463.61718,23291.48828,250.02,264.76
28538,2009-12-03 02:00,76667.53906,23778.5996,228.4,266.11
28539,2009-12-03 03:00,76633.74218,24553.86523,171.51,275.98
28540,2009-12-03 04:00,78340.89062,25233.48242,408.9,449.17
28541,2009-12-03 05:00,81368.3125,25204.69335,517.49,474.4
28542,2009-12-03 06:00,85398.07812,25532.69726,666.15,470.1
28543,2009-12-03 07:00,90160.0625,25436.95898,696.14,474.84
28544,2009-12-03 08:00,93557.36718,25230.53515,727.26,474.18
28545,2009-12-03 09:00,95084.96875,25137.29101,746.78,473.45
28546,2009-12-03 10:00,95185.89843,25104.76953,773.45,475.05
28547,2009-12-03 11:00,94688.5,25257.68359,767.99,477.83
28548,2009-12-03 12:00,94343.82031,25929.70312,762.91,480.79
28549,2009-12-03 13:00,94947.88281,26240.93359,772.25,486.74
28550,2009-12-03 14:00,95674.78125,26774.27539,774.54,483.26
28551,2009-12-03 15:00,97071.94531,26871.94921,785.43,472.63
28552,2009-12-03 16:00,98794.01562,26576.02539,835.18,468.85
28553,2009-12-03 17:00,99424.88281,26256.24804,897.98,465.26
28554,2009-12-03 18:00,98738.82812,25546.41015,843.9,451.98
